contig,contig_length,hits_per_contig,cov,GC-content,Average_AAI,closest_blast_hits
QBDW01000305.1,13937,0.0,Unknown,0.23053741838272224,NA,
QBDW01000306.1,13759,0.0,Unknown,0.26193764081691984,NA,
QBDW01000307.1,8176,0.0,Unknown,0.36545988258317025,NA,
QBDW01000308.1,51314,0.000233854308765639,Unknown,0.23529641033636045,68.4,Cimex lectularius; Nilaparvata lugens; Hyposmocoma kahamanoa; Trichogramma pretiosum; Bemisia tabaci; Bemisia tabaci; Apis cerana cerana; Leptinotarsa decemlineata; Diaphorina citri; Ooceraea biroi; Polistes dominula; Cryptotermes secundus; 
QBDW01000309.1,2308,0.0,Unknown,0.29809358752166376,NA,
QBDW01000310.1,4829,0.0,Unknown,0.2907434251397805,NA,
QBDW01000311.1,8201,0.00024387269845140838,Unknown,0.2796000487745397,49.6,Blattella germanica; Bemisia tabaci; 
QBDW01000312.1,6614,0.0006047777441790142,Unknown,0.2984578167523435,83.35,Frankliniella occidentalis; Vollenhovia emeryi; Halyomorpha halys; Maconellicoccus hirsutus; 
QBDW01000313.1,35794,2.79376431804213e-05,Unknown,0.2189193719617813,69.8,Nilaparvata lugens; 
QBDW01000314.1,47319,2.1133160041420992e-05,Unknown,0.24106595659248928,67.6,Bemisia tabaci; 
QBDW01000315.1,13598,0.0,Unknown,0.24738932195911165,NA,
QBDW01000316.1,104796,0.0,Unknown,0.2479388526279629,NA,
QBDW01000317.1,77797,2.5707932182474904e-05,Unknown,0.25193773538825404,48.8,Diaphorina citri; Diaphorina citri; 
QBDW01000318.1,8111,0.0,Unknown,0.2951547281469609,NA,
QBDW01000319.1,2577,0.0,Unknown,0.23050058207217694,NA,
QBDW01000320.1,42473,7.063310809219975e-05,Unknown,0.30704212087679233,69.36666666666667,Pediculus humanus corporis; Tribolium castaneum; Maconellicoccus hirsutus; 
QBDW01000321.1,3812,0.0,Unknown,0.16657922350472193,NA,
QBDW01000322.1,99737,5.013184675697083e-05,Unknown,0.25766766596147866,56.42,Bicyclus anynana; Oikopleura dioica; Diaphorina citri; Exaiptasia pallida; Melipona quadrifasciata; 
QBDW01000323.1,57863,3.456440212225429e-05,Unknown,0.2561740663290877,37.0,Nicrophorus vespilloides; Bemisia tabaci; 
QBDW01000324.1,49855,0.00048139604854076823,Unknown,0.2424430849463444,65.94166666666666,Bemisia tabaci; Nilaparvata lugens; Drosophila melanogaster; Bemisia tabaci; Rhopalosiphum maidis; Zootermopsis nevadensis; Agrilus planipennis; Bemisia tabaci; Oryzias javanicus; Phalacrocorax carbo; Diaphorina citri; Maconellicoccus hirsutus; Maconellicoccus hirsutus; Bemisia tabaci; Zootermopsis nevadensis; Oryctes borbonicus; Diaphorina citri; Onthophagus taurus; Halyomorpha halys; Pediculus humanus corporis; Halyomorpha halys; Cryptotermes secundus; Zootermopsis nevadensis; Frankliniella occidentalis; 
QBDW01000325.1,117116,5.9769800881177636e-05,Unknown,0.2582226168926534,56.22857142857143,Cryptotermes secundus; Diaphorina citri; Bemisia tabaci; Blattella germanica; Halyomorpha halys; Anopheles gambiae str. PEST; Habropoda laboriosa; 
QBDW01000326.1,52269,0.0,Unknown,0.2152136065354225,NA,
QBDW01000327.1,46418,0.0010771683398681545,Unknown,0.3326942134516782,72.124,Cephus cinctus; Myzus persicae; Nilaparvata lugens; Nilaparvata lugens; Leptinotarsa decemlineata; Halyomorpha halys; Athalia rosae; Polistes dominula; Nilaparvata lugens; Diaphorina citri; Rhopalosiphum maidis; Bemisia tabaci; Rhopalosiphum maidis; Diaphorina citri; Cimex lectularius; Trichoplusia ni; Diaphorina citri; Blattella germanica; Bombyx mori; Myzus persicae; Rhagoletis zephyria; Sipha flava; Rhopalosiphum maidis; Diaphorina citri; Diuraphis noxia; Sipha flava; Acyrthosiphon pisum; Diaphorina citri; Diaphorina citri; Nilaparvata lugens; Agrilus planipennis; Athalia rosae; Tribolium castaneum; Tribolium castaneum; Bemisia tabaci; Halyomorpha halys; Melanaphis sacchari; Agrilus planipennis; Zootermopsis nevadensis; Acyrthosiphon pisum; Monomorium pharaonis; Diaphorina citri; Nilaparvata lugens; Drosophila biarmipes; Nicrophorus vespilloides; Rhopalosiphum maidis; Fopius arisanus; Melanaphis sacchari; Agrilus planipennis; Diaphorina citri; 
QBDW01000328.1,131183,3.8114694739409835e-05,Unknown,0.3032481342856925,35.8,Butyrivibrio; Biomphalaria glabrata; Diaphorina citri; Cimex lectularius; Crassostrea gigas; 
QBDW01000329.1,12740,0.0,Unknown,0.25486656200941915,NA,
QBDW01000330.1,2500,0.0,Unknown,0.2268,NA,
QBDW01000331.1,2230,0.0,Unknown,0.31210762331838565,NA,
QBDW01000332.1,8892,0.0002249212775528565,Unknown,0.20040485829959515,63.75,Sipha flava; Diuraphis noxia; 
QBDW01000333.1,3643,0.0,Unknown,0.25500960746637386,NA,
QBDW01000334.1,4710,0.0,Unknown,0.1830148619957537,NA,
QBDW01000335.1,237545,5.0516744195836576e-05,Unknown,0.2651581805552632,53.13333333333333,Myzus persicae; Hyposmocoma kahamanoa; Brugia timori; Rhopalosiphum maidis; Ooceraea biroi; Cryptotermes secundus; Gekko japonicus; Nilaparvata lugens; Bemisia tabaci; Sipha flava; Sipha flava; Blattella germanica; 
QBDW01000336.1,102629,5.8463007531984137e-05,Unknown,0.2257938789231114,49.85,Chilo suppressalis; Halyomorpha halys; Periplaneta americana; Cryptotermes secundus; Halyomorpha halys; Nilaparvata lugens; 
QBDW01000337.1,11313,0.0,Unknown,0.2545743834526651,NA,
QBDW01000338.1,4408,0.0,Unknown,0.15108892921960074,NA,
QBDW01000339.1,29561,0.00016914177463549948,Unknown,0.3198809241906566,71.78,Maconellicoccus hirsutus; Maconellicoccus hirsutus; Limulus polyphemus; Cryptotermes secundus; Nilaparvata lugens; 
QBDW01000340.1,25481,0.0,Unknown,0.29653467289352853,NA,
QBDW01000341.1,79885,0.0006384177254803781,Unknown,0.26943731614195404,65.53529411764706,Diaphorina citri; Frankliniella occidentalis; Frankliniella occidentalis; Pristionchus pacificus; Lucilia cuprina; Rhopalosiphum maidis; Pyrocoelia sp. INB017; Cimex lectularius; Ctenocephalides felis; Orussus abietinus; Limulus polyphemus; Halyomorpha halys; Aedes albopictus; Diaphorina citri; Leptinotarsa decemlineata; Anabas testudineus; Ctenocephalides felis; Aplysia californica; Nilaparvata lugens; Nematostella vectensis; Cryptotermes secundus; Blattella germanica; Nilaparvata lugens; Maconellicoccus hirsutus; Oncorhynchus tshawytscha; Camponotus floridanus; Frankliniella occidentalis; Myzus persicae; Harpegnathos saltator; Nilaparvata lugens; Nilaparvata lugens; Methanobrevibacter filiformis; Habropoda laboriosa; Limulus polyphemus; Maconellicoccus hirsutus; Maconellicoccus hirsutus; Bemisia tabaci; Cryptotermes secundus; Leptinotarsa decemlineata; Cephus cinctus; Zootermopsis nevadensis; Zootermopsis nevadensis; Diaphorina citri; Nilaparvata lugens; Bemisia tabaci; Apostichopus japonicus; Bemisia tabaci; Agrilus planipennis; Bemisia tabaci; Orussus abietinus; Diaphorina citri; 
QBDW01000342.1,17140,5.8343057176196036e-05,Unknown,0.252975495915986,53.8,Dendroctonus ponderosae; 
QBDW01000343.1,41011,0.0,Unknown,0.3285459998536978,NA,
QBDW01000344.1,25917,3.8584712736813676e-05,Unknown,0.27862021067253157,63.6,Sipha flava; 
QBDW01000345.1,4050,0.0,Unknown,0.26098765432098764,NA,
QBDW01000346.1,2120,0.0,Unknown,0.22028301886792453,NA,
QBDW01000347.1,193778,0.0002064217816263972,Unknown,0.2431648587558959,63.49,Nilaparvata lugens; Nilaparvata lugens; Orussus abietinus; Zootermopsis nevadensis; Australocis sp. CSR081; Cryptotermes secundus; Ceratosolen solmsi marchali; Diaphorina citri; Dendroctonus ponderosae; Frankliniella occidentalis; Ctenocephalides felis; Bemisia tabaci; Zootermopsis nevadensis; Zootermopsis nevadensis; Copidosoma floridanum; Clunio marinus; Tropilaelaps mercedesae; Stylophora pistillata; Blattella germanica; Ooceraea biroi; Bemisia tabaci; Bemisia tabaci; Phenacoccus solenopsis; Onchocerca flexuosa; Elysia chlorotica; Cryptotermes secundus; Oryctes borbonicus; Tetraodon nigroviridis; Nilaparvata lugens; Dendroctonus ponderosae; Soboliphyme baturini; Cryptotermes secundus; Diaphorina citri; Diaphorina citri; Pediculus humanus corporis; Blattella germanica; Diaphorina citri; Bemisia tabaci; Bemisia tabaci; Blattella germanica; 
QBDW01000348.1,213826,6.0797096704797355e-05,Unknown,0.26749319540186883,59.89230769230769,Nilaparvata lugens; Maconellicoccus hirsutus; Melanaphis sacchari; Deinococcus misasensis; Bemisia tabaci; Diaphorina citri; Cryptotermes secundus; Cryptotermes secundus; Diuraphis noxia; Zootermopsis nevadensis; Melanaphis sacchari; Drosophila busckii; Diaphorina citri; 
QBDW01000349.1,8509,0.0,Unknown,0.28934069808438123,NA,
QBDW01000350.1,50536,0.0,Unknown,0.24418236504669938,NA,
QBDW01000351.1,18852,0.0002652238489284957,Unknown,0.3170485890091237,68.1,Zootermopsis nevadensis; Diuraphis noxia; Trichomalopsis sarcophagae; Harpegnathos saltator; Bemisia tabaci; 
QBDW01000352.1,79981,0.0001250296945524562,Unknown,0.2965454295395156,52.02,Agrilus planipennis; Bemisia tabaci; Blattella germanica; Nilaparvata lugens; Diaphorina citri; Cryptotermes secundus; Cimex lectularius; Myzus persicae; Frankliniella occidentalis; Danaus plexippus plexippus; 
QBDW01000353.1,20707,0.0002897570869754189,Unknown,0.29270295069300234,43.88333333333333,Plutella xylostella; Cimex lectularius; Leptinotarsa decemlineata; Diachasma alloeum; Aethina tumida; Galleria mellonella; 
QBDW01000354.1,105928,7.552299675251114e-05,Unknown,0.2513027716939808,73.0625,Cryptotermes secundus; Rhopalosiphum maidis; Pocillopora damicornis; Ceratina calcarata; Bemisia tabaci; Zootermopsis nevadensis; Tribolium castaneum; Cimex lectularius; 
QBDW01000355.1,7314,0.0,Unknown,0.26237353021602405,NA,
QBDW01000356.1,102121,1.9584610413137358e-05,Unknown,0.28836380372303444,53.8,Onthophagus taurus; Diaphorina citri; 
QBDW01000357.1,48168,2.0760670984886232e-05,Unknown,0.260587942202292,36.5,Sipha flava; 
QBDW01000358.1,34293,0.00029160470066777477,Unknown,0.2561164085965066,77.03999999999999,Trachymyrmex cornetzi; Ctenocephalides felis; Frankliniella occidentalis; Periplaneta americana; Cimex lectularius; Camponotus floridanus; Cimex lectularius; Diaphorina citri; Priapulus caudatus; Riptortus pedestris; 
QBDW01000359.1,43148,4.6352090479280616e-05,Unknown,0.2877537776953741,50.75,Chilo suppressalis; Vollenhovia emeryi; 
QBDW01000360.1,42544,0.0004936066190297105,Unknown,0.24398270026325686,70.89047619047619,Rhagoletis zephyria; Strongylocentrotus purpuratus; Melanaphis sacchari; Capsicum chinense; Zootermopsis nevadensis; Cimex lectularius; Diaphorina citri; Maconellicoccus hirsutus; Maconellicoccus hirsutus; Diaphorina citri; Anoplophora glabripennis; Copidosoma floridanum; Apis cerana cerana; Bemisia tabaci; Cryptotermes secundus; Zootermopsis nevadensis; Rhopalosiphum maidis; Acromyrmex echinatior; Melanaphis sacchari; Sipha flava; Anoplophora glabripennis; 
QBDW01000361.1,95804,0.00021919752828691912,Unknown,0.3732307628073984,59.05238095238095,Bemisia tabaci; Bemisia tabaci; Blattella germanica; Pediculus humanus corporis; Diuraphis noxia; Sipha flava; Ctenocephalides felis; Cimex lectularius; Bemisia tabaci; Cryptotermes secundus; Aedes aegypti; Myzus persicae; Sipha flava; Aethina tumida; Cephus cinctus; Zeugodacus cucurbitae; Cimex lectularius; Aethina tumida; Sipha flava; Frankliniella occidentalis; Cryptotermes secundus; 
QBDW01000362.1,90484,0.0,Unknown,0.28438176915255736,NA,
QBDW01000363.1,5391,0.0001854943424225561,Unknown,0.33017992951214986,26.9,Cimex lectularius; 
QBDW01000364.1,2563,0.0,Unknown,0.351931330472103,NA,
QBDW01000365.1,15691,0.0,Unknown,0.3169332738512523,NA,
QBDW01000366.1,3592,0.0,Unknown,0.25556792873051226,NA,
QBDW01000367.1,59464,0.00010090138571236378,Unknown,0.24744383156195346,73.5,Diuraphis noxia; Bemisia tabaci; Bemisia tabaci; Nilaparvata lugens; Rhopalosiphum maidis; Nilaparvata lugens; 
QBDW01000368.1,60983,0.0003771542889001853,Unknown,0.2675991669809619,65.09565217391304,Acyrthosiphon pisum; Agrilus planipennis; Nilaparvata lugens; Neodiprion lecontei; Drosophila elegans; Blattella germanica; Ctenocephalides felis; Rhopalosiphum maidis; Anopheles darlingi; Halyomorpha halys; Eufriesea mexicana; Halyomorpha halys; Halyomorpha halys; Diuraphis noxia; Halyomorpha halys; Cimex lectularius; Wasmannia auropunctata; Rhopalosiphum maidis; Tribolium castaneum; Anopheles darlingi; Bemisia tabaci; Melanaphis sacchari; Zootermopsis nevadensis; 
QBDW01000369.1,4312,0.0,Unknown,0.2242578849721707,NA,
QBDW01000370.1,28908,0.00048429500484295,Unknown,0.25089940500899405,75.56428571428572,Cryptotermes secundus; Nicrophorus vespilloides; Heliothis virescens; Anopheles sinensis; Culex quinquefasciatus; Rhopalosiphum maidis; Rhopalosiphum maidis; Bemisia tabaci; Diaphorina citri; Bemisia tabaci; Bemisia tabaci; Psilocybe cyanescens; Trichinella zimbabwensis; Athalia rosae; 
QBDW01000371.1,65775,1.5203344735841885e-05,Unknown,0.31315849486887115,66.7,Zootermopsis nevadensis; 
QBDW01000372.1,28892,0.0,Unknown,0.22639484978540772,NA,
QBDW01000373.1,31396,0.0,Unknown,0.26146642884443877,NA,
QBDW01000374.1,52242,0.00011485012059262662,Unknown,0.24175950384747905,49.6,Bemisia tabaci; Electrophorus electricus; Diaphorina citri; Microplitis demolitor; Papilio polytes; Bemisia tabaci; 
QBDW01000375.1,14478,0.0,Unknown,0.24354192568034258,NA,
QBDW01000376.1,72006,5.555092631169625e-05,Unknown,0.23838291253506652,47.425,Cimex lectularius; Sipha flava; Cimex lectularius; Bemisia tabaci; 
QBDW01000377.1,12184,0.0,Unknown,0.2598489822718319,NA,
QBDW01000378.1,5172,0.0,Unknown,0.30974477958236657,NA,
QBDW01000379.1,5004,0.00019984012789768185,Unknown,0.24100719424460432,51.9,Bemisia tabaci; 
QBDW01000380.1,92223,1.0843282044609262e-05,Unknown,0.2465437038482808,62.9,Zootermopsis nevadensis; 
QBDW01000381.1,27207,0.00011026574043444702,Unknown,0.3005476531774911,57.833333333333336,Diaphorina citri; Diaphorina citri; Diaphorina citri; 
QBDW01000382.1,23346,0.00021416945086952797,Unknown,0.27589308661012596,74.46000000000001,Tribolium castaneum; Orussus abietinus; Zootermopsis nevadensis; Ctenocephalides felis; Blattella germanica; 
QBDW01000383.1,50816,0.00013775188916876575,Unknown,0.2611775818639798,54.457142857142856,Blattella germanica; Blattella germanica; Dendroctonus ponderosae; Wasmannia auropunctata; Sipha flava; Diaphorina citri; Xenopus tropicalis; 
QBDW01000384.1,3174,0.0,Unknown,0.29678638941398866,NA,
QBDW01000385.1,2463,0.0,Unknown,0.3110028420625254,NA,
QBDW01000386.1,24625,4.060913705583756e-05,Unknown,0.26850761421319796,54.6,Rhopalosiphum maidis; 
QBDW01000387.1,179429,0.0003455405759381148,Unknown,0.2636307397354943,63.53064516129032,Blattella germanica; Blattella germanica; Pediculus humanus corporis; Sipha flava; Bemisia tabaci; Dufourea novaeangliae; Blattella germanica; Neodiprion lecontei; Acyrthosiphon pisum; Sipha flava; Bombus terrestris; Zootermopsis nevadensis; Armadillidium vulgare; Temnothorax curvispinosus; Laodelphax striatella; Sipha flava; Maconellicoccus hirsutus; Eurytemora affinis; Aethina tumida; Phenacoccus solenopsis; Solenopsis invicta; Nicrophorus vespilloides; Zootermopsis nevadensis; Onthophagus taurus; Zootermopsis nevadensis; Nilaparvata lugens; Bemisia tabaci; Zootermopsis nevadensis; Blattella germanica; Halyomorpha halys; Rhopalosiphum maidis; Acyrthosiphon pisum; Merops nubicus; Halyomorpha halys; Acropora digitifera; Drosophila mojavensis; Clunio marinus; Penaeus vannamei; Daphnia pulex; Cryptotermes secundus; Bemisia tabaci; Zeugodacus cucurbitae; Frankliniella occidentalis; Leptinotarsa decemlineata; Saccoglossus kowalevskii; Nilaparvata lugens; Oryctes borbonicus; Aedes aegypti; Cryptotermes secundus; Nilaparvata lugens; Diaphorina citri; Maconellicoccus hirsutus; Cryptotermes secundus; Diaphorina citri; Nilaparvata lugens; Cryptotermes secundus; Nilaparvata lugens; Branchiostoma floridae; Halyomorpha halys; Harpegnathos saltator; Bemisia tabaci; Tribolium castaneum; 
QBDW01000388.1,3890,0.0,Unknown,0.21696658097686375,NA,
QBDW01000389.1,2054,0.0,Unknown,0.25657254138266794,NA,
QBDW01000390.1,52293,3.824603675444132e-05,Unknown,0.26886963838372246,50.900000000000006,Bemisia tabaci; Nilaparvata lugens; 
QBDW01000391.1,11934,0.0,Unknown,0.2203787497905145,NA,
QBDW01000392.1,3257,0.00030703101013202335,Unknown,0.2843107153822536,53.3,Blattella germanica; 
QBDW01000393.1,7596,0.0,Unknown,0.2364402317008952,NA,
QBDW01000394.1,7809,0.0,Unknown,0.20463567678319888,NA,
QBDW01000395.1,5589,0.0,Unknown,0.2521023438897835,NA,
QBDW01000396.1,81553,3.678589383591039e-05,Unknown,0.2763478964599708,31.5,Bemisia tabaci; Bemisia tabaci; Bemisia tabaci; 
QBDW01000397.1,95898,0.00025026590752674717,Unknown,0.2638011220254854,61.78333333333333,Cephus cinctus; Diaphorina citri; Bemisia tabaci; Melanaphis sacchari; Halyomorpha halys; Zootermopsis nevadensis; Stegodyphus mimosarum; Stegodyphus mimosarum; Melipona quadrifasciata; Agrilus planipennis; Acyrthosiphon pisum; Diaphorina citri; Bemisia tabaci; Nilaparvata lugens; Galleria mellonella; Tetraodon nigroviridis; Dufourea novaeangliae; Halyomorpha halys; Diaphorina citri; Rhopalosiphum maidis; Habropoda laboriosa; Bemisia tabaci; Bemisia tabaci; Monomorium pharaonis; 
QBDW01000398.1,7962,0.0,Unknown,0.24403416227078623,NA,
QBDW01000399.1,2792,0.0,Unknown,0.16797994269340974,NA,
QBDW01000400.1,69158,0.0005928453685763035,Unknown,0.23836721709708206,65.98780487804878,Pediculus humanus corporis; Orussus abietinus; Agrilus planipennis; Papilio xuthus; Tribolium castaneum; Halyomorpha halys; Blattella germanica; Bemisia tabaci; Leptinotarsa decemlineata; Sipha flava; Cimex lectularius; Orchesella cincta; Aedes albopictus; Rhopalosiphum maidis; Cryptotermes secundus; Ceratina calcarata; Anoplophora glabripennis; Pediculus humanus corporis; Blattella germanica; Frankliniella occidentalis; Drosophila pseudoobscura pseudoobscura; Eurytemora affinis; Bombus terrestris; Leptotrombidium deliense; Cimex lectularius; Bemisia tabaci; Bemisia tabaci; Bemisia tabaci; Nilaparvata lugens; Nilaparvata lugens; Diuraphis noxia; Nilaparvata lugens; Bemisia tabaci; Nicrophorus vespilloides; Sipha flava; Bemisia tabaci; Halyomorpha halys; Nilaparvata lugens; Daphnia magna; Diaphorina citri; Branchiostoma belcheri; 
QBDW01000401.1,109930,0.00010916037478395343,Unknown,0.24662967342854544,68.13333333333334,Spodoptera litura; Zootermopsis nevadensis; Onthophagus taurus; Lingula anatina; Zootermopsis nevadensis; Maconellicoccus hirsutus; Maconellicoccus hirsutus; Oryzias latipes; Rhopalosiphum maidis; Tribolium castaneum; Rhopalosiphum maidis; Blattella germanica; 
QBDW01000402.1,199273,3.0109447842908973e-05,Unknown,0.2567884259282492,55.86666666666667,Dinothrombium tinctorium; Lactuca sativa; Blattella germanica; Bemisia tabaci; Trichogramma pretiosum; Halyomorpha halys; 
QBDW01000403.1,46270,0.0003241841365895829,Unknown,0.3285065917441107,75.82000000000001,Papilio xuthus; Melipona quadrifasciata; Oreochromis niloticus; Penaeus vannamei; Apis cerana; Diaphorina citri; Diuraphis noxia; Rhopalosiphum maidis; Frankliniella occidentalis; Melanaphis sacchari; Frankliniella occidentalis; Halyomorpha halys; Bemisia tabaci; Melanaphis sacchari; Frankliniella occidentalis; 
QBDW01000404.1,3590,0.0,Unknown,0.23231197771587744,NA,
QBDW01000405.1,5864,0.0,Unknown,0.21862210095497953,NA,
QBDW01000406.1,47102,4.2461041993970535e-05,Unknown,0.2602012653390514,64.55,Diaphorina citri; Cimex lectularius; 
QBDW01000407.1,4598,0.00043497172683775554,Unknown,0.36059156154849936,37.55,Diachasma alloeum; Frankliniella occidentalis; 
QBDW01000408.1,4242,0.0,Unknown,0.2814710042432815,NA,
QBDW01000409.1,50574,0.0,Unknown,0.29139478783564676,NA,
QBDW01000410.1,68736,0.0002182262569832402,Unknown,0.24420972998137802,66.9,Blattella germanica; Bicyclus anynana; Drosophila guanche; Tribolium castaneum; Frankliniella occidentalis; Halyomorpha halys; Frankliniella occidentalis; Zootermopsis nevadensis; Diuraphis noxia; Melanaphis sacchari; Rhopalosiphum maidis; Armadillidium vulgare; Dendroctonus ponderosae; Cimex lectularius; Drosophila hydei; 
QBDW01000411.1,13102,7.632422530911312e-05,Unknown,0.2485880018317814,36.0,Zootermopsis nevadensis; 
QBDW01000412.1,14993,0.0,Unknown,0.3570332821983592,NA,
QBDW01000413.1,58051,1.7226232106251398e-05,Unknown,0.3314843844205957,77.8,Sipha flava; 
QBDW01000414.1,2207,0.0,Unknown,0.3307657453556864,NA,
QBDW01000415.1,26846,0.00014899798852715488,Unknown,0.23590106533561797,88.25,Maconellicoccus hirsutus; Maconellicoccus hirsutus; Cryptotermes secundus; Frankliniella occidentalis; 
QBDW01000416.1,20503,9.754670048285617e-05,Unknown,0.2876652197239428,40.55,Dufourea novaeangliae; Sipha flava; 
QBDW01000417.1,22498,0.0,Unknown,0.27615788070050673,NA,
QBDW01000418.1,4751,0.0012628920227320563,Unknown,0.3075142075352557,86.08333333333334,Agrilus planipennis; Polistes dominula; Pomacea canaliculata; Acromyrmex echinatior; Aedes aegypti; Wasmannia auropunctata; 
QBDW01000419.1,4335,0.0,Unknown,0.40253748558246827,NA,
QBDW01000420.1,7254,0.00027570995312930797,Unknown,0.21863799283154123,67.75,Cimex lectularius; Diaphorina citri; 
QBDW01000421.1,87500,0.00021714285714285715,Unknown,0.23222857142857142,63.2,Rhopalosiphum maidis; Zootermopsis nevadensis; Copidosoma floridanum; Diuraphis noxia; Nilaparvata lugens; Frankliniella occidentalis; Pediculus humanus corporis; Blattella germanica; Anopheles gambiae str. PEST; Eufriesea mexicana; Zootermopsis nevadensis; Diuraphis noxia; Sipha flava; Cryptotermes secundus; Harpegnathos saltator; Rhopalosiphum maidis; Halyomorpha halys; Frankliniella occidentalis; Melanaphis sacchari; 
QBDW01000422.1,50918,0.0,Unknown,0.2869122903491889,NA,
QBDW01000423.1,53158,0.0,Unknown,0.3159261070770157,NA,
QBDW01000424.1,9448,0.0,Unknown,0.26746401354784083,NA,
QBDW01000425.1,31584,0.0,Unknown,0.3125,NA,
QBDW01000426.1,75558,0.0001323486593080812,Unknown,0.27905714815108923,67.34,Cimex lectularius; Harpegnathos saltator; Bemisia tabaci; Diaphorina citri; Nicrophorus vespilloides; Bemisia tabaci; Frankliniella occidentalis; Halyomorpha halys; Habropoda laboriosa; Frankliniella occidentalis; 
QBDW01000427.1,25418,3.934219844204894e-05,Unknown,0.27417578094263906,69.2,Acyrthosiphon pisum; 
QBDW01000428.1,9994,0.00010006003602161297,Unknown,0.2801681008605163,92.8,Acyrthosiphon pisum; 
QBDW01000429.1,39430,7.60841998478316e-05,Unknown,0.34757798630484404,41.333333333333336,Tribolium castaneum; Bemisia tabaci; Brugia timori; 
QBDW01000430.1,118692,2.5275502982509353e-05,Unknown,0.3078472011593031,61.06666666666666,Cryptotermes secundus; Apis cerana cerana; Harpegnathos saltator; 
QBDW01000431.1,7341,0.0,Unknown,0.3171230077646097,NA,
QBDW01000432.1,4641,0.0,Unknown,0.31135531135531136,NA,
QBDW01000433.1,54545,0.00014666788889907415,Unknown,0.2990741589513246,45.2375,Neodiprion lecontei; Plutella xylostella; Onthophagus taurus; Zootermopsis nevadensis; Hydra vulgaris; Apis florea; Exaiptasia pallida; Clunio marinus; 
QBDW01000434.1,75880,7.90722192936215e-05,Unknown,0.26308645229309435,48.983333333333334,Eyprepocnemis plorans; Aethina tumida; Apis dorsata; Frankliniella occidentalis; Halyomorpha halys; Sipha flava; 
QBDW01000435.1,24362,8.20950660865282e-05,Unknown,0.27288399967161975,58.85,Nilaparvata lugens; Anoplophora glabripennis; 
QBDW01000436.1,153783,1.3005338691532875e-05,Unknown,0.32478232314365046,57.8,Halyomorpha halys; Bemisia tabaci; 
QBDW01000437.1,3544,0.0,Unknown,0.2516930022573363,NA,
QBDW01000438.1,25056,3.9910600255427844e-05,Unknown,0.3099058109833972,63.1,Diaphorina citri; 
QBDW01000439.1,24200,0.00024793388429752067,Unknown,0.2527685950413223,59.916666666666664,Capitella teleta; Nilaparvata lugens; Fopius arisanus; Aedes aegypti; Leptinotarsa decemlineata; Halyomorpha halys; 
QBDW01000440.1,120372,0.00039876383212042666,Unknown,0.2572608247765261,75.93333333333334,Agrilus planipennis; Bemisia tabaci; Bemisia tabaci; Pseudomyrmex gracilis; Nilaparvata lugens; Diaphorina citri; Bemisia tabaci; Cimex lectularius; Acyrthosiphon pisum; Zootermopsis nevadensis; Bemisia tabaci; Diaphorina citri; Bombus impatiens; Frankliniella occidentalis; Halyomorpha halys; Cryptotermes secundus; Zootermopsis nevadensis; Melanaphis sacchari; Eufriesea mexicana; Megachile rotundata; Nilaparvata lugens; Bemisia tabaci; Frankliniella occidentalis; Bemisia tabaci; Anopheles darlingi; Frankliniella occidentalis; Bemisia tabaci; Dendroctonus ponderosae; Bemisia tabaci; Anopheles gambiae str. PEST; Cimex lectularius; Nilaparvata lugens; Nilaparvata lugens; Frankliniella occidentalis; Dinoponera quadriceps; Lingula anatina; Pediculus humanus corporis; Aedes aegypti; Tribolium castaneum; Bemisia tabaci; Lottia gigantea; Athalia rosae; Rhopalosiphum maidis; Wasmannia auropunctata; Microplitis demolitor; Nilaparvata lugens; Blattella germanica; Frankliniella occidentalis; 
QBDW01000441.1,155427,3.860333146750565e-05,Unknown,0.31810431906940234,60.13333333333333,Nilaparvata lugens; Cimex lectularius; Leptinotarsa decemlineata; Ctenocephalides felis; Nilaparvata lugens; Nilaparvata lugens; 
QBDW01000442.1,79244,0.0,Unknown,0.21872949371561254,NA,
QBDW01000443.1,32923,0.00027336512468487074,Unknown,0.2804726179266774,70.33333333333333,Pogonomyrmex barbatus; Trichomalopsis sarcophagae; Nilaparvata lugens; Bombyx mori; Halyomorpha halys; Harpegnathos saltator; Bemisia tabaci; Orchesella cincta; Absidia glauca; 
QBDW01000444.1,9907,0.0,Unknown,0.2984758251741193,NA,
QBDW01000445.1,7151,0.00027968116347364006,Unknown,0.30359390295063626,58.15,Diuraphis noxia; Myzus persicae; 
QBDW01000446.1,11037,0.0,Unknown,0.2716317839992752,NA,
QBDW01000447.1,10646,0.0,Unknown,0.2816081157242157,NA,
QBDW01000448.1,8140,0.0004914004914004914,Unknown,0.27997542997542996,53.925,Nilaparvata lugens; Methanobrevibacter filiformis; Habropoda laboriosa; Limulus polyphemus; 
QBDW01000449.1,102890,0.00010691029254543687,Unknown,0.28462435610846537,62.91818181818182,Cimex lectularius; Sipha flava; Bemisia tabaci; Cryptotermes secundus; Blattella germanica; Nilaparvata lugens; Bemisia tabaci; Fopius arisanus; Onthophagus taurus; Daphnia magna; Tupaia chinensis; 
QBDW01000450.1,23025,4.343105320304018e-05,Unknown,0.28751357220412593,87.0,Camponotus floridanus; 
QBDW01000451.1,12232,0.00016350555918901244,Unknown,0.276324395029431,51.5,Melanaphis sacchari; Zootermopsis nevadensis; 
